AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.0,57.5625,4.0172,57.5625,248.67,310.261,494.85,2.6658,5.2,178.0785,347.88,72.1714,723.12,19.1918,628.2,628.2,9.9252,66.1588,76.6615,2.6658,5.2,11.1079,15.6997,9.2334,178.08,347.88,723.12,77.3571,32.695,8.392,3.425,11.709,94.722,47.7975,13.549,0.1256,0.0899,0.0948,0.0918,0.132,0.1066,0.12,0.0869,565.2,272.8,354.85,84.5625,85.095,85.2225,82.2525,83.49,82.125,75.2946,552.06,600.0,19.8011,566.3,535.01,12.6758
86.475,57.525,4.325,57.5625,248.04,309.6411,494.65,2.6796,5.4625,178.929,350.22,72.1121,728.08,19.0421,630.78,630.78,9.8906,66.1234,76.5275,2.6796,5.4625,11.113,15.7062,9.2719,178.92,350.22,728.08,77.1164,32.675,7.712,3.004,11.711,114.306,60.9645,13.7065,0.1119,0.0793,0.0849,0.0817,0.132,0.0947,0.1059,0.0766,581.4,272.65,354.6,84.615,85.08,85.23,82.245,83.4975,82.11,74.4963,559.98,600.0,19.8001,566.21,534.89,12.6378
86.325,57.5625,4.3469,57.525,248.4,309.4344,493.65,2.6856,5.6625,179.3475,352.14,72.057,731.52,18.9138,630.78,630.78,9.8578,66.0866,76.4055,2.6856,5.6625,11.1153,15.7127,9.2961,179.34,352.14,731.52,76.8227,32.65,7.098,2.736,11.74,129.234,71.8655,13.8701,0.1021,0.0714,0.0773,0.0741,0.1179,0.0848,0.0959,0.0688,581.4,272.45,354.4,84.6,85.125,85.2225,82.2525,83.475,82.1175,73.696,567.66,600.0,19.799,566.15,534.83,12.6098
86.9,57.6,3.4562,57.6,247.5675,309.2622,492.75,2.686,5.805,179.4015,353.58,72.0078,733.52,18.8118,628.68,628.68,9.8252,66.05,76.297,2.686,5.805,11.1179,15.7157,9.3082,179.396,353.58,733.52,76.5764,32.63,6.586,2.736,11.788,132.0,80.1155,14.0226,0.0958,0.0659,0.072,0.0688,0.1079,0.0773,0.0895,0.0634,589.36,272.3,354.15,84.57,85.1625,85.2375,82.2675,83.475,82.11,72.9361,574.77,600.0,19.798,566.15,534.77,12.5818
86.9,57.5625,4.4125,57.525,246.8025,308.1602,491.6,2.6812,5.9,179.2125,354.57,71.9654,734.24,18.7261,625.98,625.98,9.7953,66.0147,76.2075,2.6812,5.9,11.119,15.7164,9.3093,179.214,354.57,734.24,76.3783,32.615,6.186,2.584,11.845,132.0,85.8575,14.129,0.0958,0.0659,0.072,0.0688,0.1014,0.072,0.0895,0.06,596.76,272.1,353.9,84.6075,85.1475,85.2525,82.275,83.49,82.065,72.2415,581.13,600.0,19.7969,566.15,534.77,12.5432
86.325,57.5625,3.6312,57.5625,246.5325,307.4714,490.2,2.6744,5.96,178.8615,355.2,71.9288,734.08,18.6561,622.92,622.92,9.7675,65.9813,76.1315,2.6744,5.96,11.1168,15.7162,9.3038,178.85,355.2,734.08,76.1783,32.6,5.896,2.514,11.899,132.0,89.449,14.2135,0.0923,0.0625,0.0687,0.0654,0.0979,0.0687,0.086,0.06,603.4,271.9,353.65,84.6,85.1475,85.2225,82.2525,83.4525,82.08,71.6188,586.71,600.0,19.7958,566.21,534.77,12.5145
86.425,57.6,3.6312,57.6,246.24,307.2992,490.05,2.6662,5.9925,178.4295,355.59,71.8955,733.52,18.5958,620.1,620.1,9.7417,65.9498,76.0692,2.6662,5.9925,11.1167,15.7144,9.2944,178.43,355.59,733.52,75.9764,32.585,5.683,2.506,11.947,132.0,91.0,14.2751,0.0908,0.0605,0.0668,0.0635,0.0964,0.0668,0.0845,0.058,609.16,271.75,353.4,84.645,85.1475,85.185,82.29,83.4525,82.0875,71.0751,591.48,600.0,19.7948,566.27,534.8,12.4752
86.775,57.525,3.8328,57.525,245.79,306.1283,488.8,2.6586,6.01,177.93,355.74,71.8644,732.8,18.5466,617.34,617.34,9.7176,65.9207,76.015,2.6586,6.01,11.116,15.7134,9.2829,177.926,355.74,732.8,75.8233,32.575,5.683,2.547,11.981,132.0,91.0,14.3132,0.0907,0.0596,0.0659,0.0625,0.0963,0.0659,0.0845,0.0569,614.16,271.55,353.15,84.6375,85.1625,85.2225,82.29,83.475,82.1025,70.5984,595.56,600.0,19.7937,566.33,534.86,12.4458
86.45,57.525,4.0812,57.6,244.9575,305.715,487.9,2.651,6.0125,177.4035,355.77,71.8375,731.68,18.5088,614.58,614.58,9.6963,65.8926,75.9702,2.651,6.0125,11.1148,15.7124,9.2708,177.408,355.77,731.68,75.7196,32.57,5.535,2.619,12.008,132.0,91.0,14.344,0.0918,0.0595,0.0659,0.0624,0.0974,0.0658,0.0857,0.0568,618.4,271.35,352.9,84.6675,85.1625,85.275,82.2825,83.475,82.0725,70.1843,599.01,600.0,19.7926,566.45,534.95,12.4165
86.75,57.6,3.4375,57.525,244.5075,304.6129,486.8,2.6434,6.0025,176.85,355.62,71.813,730.48,18.4818,611.88,611.88,9.6767,65.8678,75.935,2.6434,6.0025,11.1131,15.7139,9.257,176.848,355.62,730.48,75.6152,32.565,5.445,2.713,12.028,132.0,91.0,14.3673,0.0938,0.0602,0.0666,0.0631,0.0995,0.0666,0.0879,0.0574,621.96,271.2,352.7,84.615,85.1625,85.2975,82.305,83.46,82.035,69.8275,601.89,600.0,19.7916,566.54,535.04,12.3765
86.175,57.6,3.4375,57.5625,243.45,304.4408,485.55,2.6358,5.9825,176.283,355.38,71.7935,728.88,18.4646,609.3,609.3,9.6596,65.8447,75.9092,2.6358,5.9825,11.111,15.7129,9.2428,176.288,355.38,728.88,75.5102,32.56,5.403,2.825,12.039,132.0,91.0,14.3915,0.0965,0.0615,0.0678,0.0643,0.1023,0.0678,0.0908,0.0585,624.96,271.0,352.45,84.57,85.2,85.2675,82.29,83.4975,82.065,69.5231,604.26,600.0,19.7905,566.69,535.13,12.3465
86.175,57.6,4.1125,57.6,242.9775,303.2698,484.4,2.629,5.9575,175.7565,355.08,71.7753,727.44,18.4566,606.84,606.84,9.6445,65.8241,75.89,2.629,5.9575,11.1128,15.7114,9.229,175.756,355.08,727.44,75.4552,32.56,5.401,2.949,12.048,132.0,89.856,14.3993,0.0998,0.0632,0.0694,0.0659,0.1058,0.0694,0.0942,0.0601,627.4,270.85,352.2,84.5325,85.2375,85.2225,82.2375,83.475,82.08,69.2654,606.18,600.0,19.7895,566.84,535.28,12.3058
86.35,57.5625,3.6078,57.6,242.5275,302.9943,483.0,2.6216,5.925,175.2165,354.69,71.7612,725.76,18.4551,604.68,604.68,9.6314,65.8063,75.8815,2.6216,5.925,11.1119,15.7102,9.2136,175.21,354.69,725.76,75.4002,32.56,5.432,3.081,12.054,132.0,87.931,14.4073,0.1035,0.0653,0.0714,0.0679,0.1095,0.0714,0.0981,0.062,629.4,270.65,351.95,84.525,85.215,85.2,82.29,83.49,82.0575,69.0488,607.71,600.0,19.7884,566.99,535.4,12.2752
86.0,57.5625,4.3625,57.6,242.145,302.03,482.6,2.6134,5.8875,174.4875,354.3,71.7522,723.76,18.4626,602.52,602.52,9.6226,65.7929,75.8852,2.6134,5.8875,11.1107,15.7087,9.1949,174.482,354.3,723.76,75.3958,32.565,5.489,3.218,12.059,132.0,85.764,14.4071,0.1075,0.0676,0.0736,0.0701,0.1135,0.0735,0.1022,0.0642,631.0,270.45,351.75,84.5325,85.155,85.1625,82.305,83.4825,82.0725,68.8673,608.91,600.0,19.7873,567.14,535.55,12.2445
86.925,57.5625,4.3625,57.6,241.515,301.8578,481.65,2.6096,5.845,174.2175,353.85,71.7394,722.64,18.4701,601.08,601.08,9.612,65.7773,75.8827,2.6096,5.845,11.1093,15.7069,9.1861,174.216,353.85,722.64,75.3921,32.57,5.568,3.355,12.061,130.866,83.4155,14.4068,0.1116,0.07,0.0759,0.0724,0.1178,0.0759,0.1065,0.0666,632.24,270.25,351.4,84.555,85.14,85.1925,82.335,83.4975,82.11,68.7186,609.81,600.0,19.7863,567.32,535.7,12.2032
86.9,57.525,3.7344,57.5625,241.1325,301.2035,480.65,2.605,5.8025,173.7585,353.37,71.7315,721.12,18.4836,599.64,599.64,9.6034,65.7652,75.888,2.605,5.8025,11.1084,15.7057,9.174,173.754,353.37,721.12,75.3889,32.575,5.663,3.492,12.059,126.528,80.979,14.4065,0.1157,0.0726,0.0784,0.0748,0.122,0.0783,0.1108,0.069,633.2,270.05,351.2,84.525,85.1625,85.17,82.305,83.4975,82.11,68.5963,610.47,600.0,19.77,567.5,535.88,12.1718
86.55,57.6,4.2594,57.5625,241.2675,300.8591,479.1,2.601,5.7575,173.259,352.89,71.7292,719.2,18.4971,598.68,598.68,9.5986,65.7567,75.8967,2.601,5.7575,11.1104,15.7067,9.1602,173.25,352.89,719.2,75.4371,32.585,5.771,3.624,12.057,122.262,78.515,14.4062,0.1198,0.0752,0.0808,0.0773,0.1262,0.0808,0.115,0.0715,633.88,269.85,350.95,84.525,85.1325,85.185,82.29,83.5275,82.08,68.4976,610.92,600.0,19.7684,567.71,536.06,12.1298
86.025,57.5625,3.8422,57.6,240.5925,299.6193,478.4,2.5968,5.7125,172.989,352.44,71.7235,718.08,18.5198,597.3,597.3,9.593,65.7476,75.9112,2.5968,5.7125,11.1105,15.7062,9.1509,172.984,352.44,718.08,75.4864,32.595,5.888,3.749,12.055,118.11,76.062,14.406,0.1238,0.0778,0.0832,0.0797,0.1303,0.0832,0.1191,0.0739,634.36,269.65,350.65,84.54,85.155,85.2225,82.3275,83.55,82.11,68.4234,611.16,600.0,19.7669,567.89,536.24,12.0978
86.675,57.5625,3.3937,57.5625,240.6375,299.3094,477.85,2.5932,5.6675,172.665,351.99,71.7209,716.8,18.5446,596.22,596.22,9.5894,65.7407,75.9287,2.5932,5.6675,11.1106,15.7057,9.141,172.662,351.99,716.8,75.5371,32.605,6.009,3.867,12.053,114.09,73.6035,14.4057,0.1276,0.0804,0.0856,0.0821,0.1342,0.0856,0.1231,0.0764,634.6,269.5,350.4,84.54,85.11,85.2075,82.365,83.505,82.065,68.3633,611.28,600.0,19.7653,568.1,536.42,12.0552
86.05,57.6,3.3937,57.6,239.895,298.6895,477.45,2.5904,5.6225,172.368,351.54,71.7197,715.6,18.5701,595.44,595.44,9.5866,65.7357,75.9477,2.5904,5.6225,11.1077,15.7059,9.1316,172.368,351.54,715.6,75.5889,32.615,6.137,3.976,12.051,110.262,73.6035,14.4054,0.1313,0.0828,0.0879,0.0844,0.138,0.0878,0.127,0.0788,634.72,269.3,350.15,84.51,85.1025,85.2075,82.32,83.5425,82.065,68.3252,611.22,600.0,19.7638,568.31,536.6,12.0225
86.05,57.6,3.3937,57.6,239.895,298.6895,477.45,2.5904,5.6225,172.368,351.54,71.7109,715.6,18.5891,595.44,595.44,9.5813,65.7271,75.9597,2.5904,5.6225,11.1068,15.7057,9.1316,172.368,351.54,715.6,75.5408,32.615,6.392,3.976,12.051,110.262,69.0,14.4137,0.138,0.0874,0.0919,0.0844,0.138,0.0878,0.1339,0.0831,634.72,269.3,350.15,84.51,85.1025,85.2075,82.32,83.5425,82.065,68.2799,611.22,600.0,19.7622,568.31,536.6,11.9898
86.275,57.6,3.6469,57.6,238.545,297.9662,475.05,2.586,5.5375,171.882,350.76,71.719,713.44,18.6193,594.54,594.54,9.5834,65.7275,75.9882,2.586,5.5375,11.1058,15.7054,9.1163,171.878,350.76,713.44,75.6952,32.635,6.392,4.171,12.049,103.398,66.921,14.4137,0.138,0.0874,0.0919,0.0886,0.1449,0.0919,0.1339,0.0831,634.52,268.95,349.7,84.5925,85.14,85.2075,82.3125,83.445,82.1025,68.2834,610.83,600.0,19.7607,568.7,536.99,11.9465
86.35,57.5625,4.2969,57.6,238.365,297.7252,474.75,2.5848,5.5,171.7065,350.4,71.7224,712.32,18.6436,594.42,594.42,9.5836,65.7257,76.0102,2.5848,5.5,11.1087,15.7059,9.1102,171.696,350.4,712.32,75.7508,32.645,6.514,4.256,12.048,100.404,65.0125,14.4223,0.1409,0.0894,0.0938,0.0905,0.1478,0.0938,0.1369,0.0851,634.24,268.75,349.45,84.57,85.17,85.1925,82.29,83.4675,82.08,68.281,610.5,600.0,19.7591,568.91,537.17,11.9132
86.85,57.5625,4.2969,57.6,237.8475,297.0708,474.2,2.583,5.465,171.477,350.1,71.7263,711.36,18.6721,594.0,594.0,9.5848,65.7258,76.036,2.583,5.465,11.1097,15.7059,9.1031,171.472,350.1,711.36,75.8583,32.66,6.631,4.332,12.049,97.722,63.291,14.4312,0.1435,0.0912,0.0954,0.0922,0.1506,0.0954,0.1396,0.0868,633.92,268.55,349.2,84.57,85.2075,85.2225,82.26,83.475,82.035,68.2874,610.11,600.0,19.7728,569.12,537.35,11.8692
86.65,57.6,4.3266,57.5625,238.4325,296.4854,473.85,2.5834,5.4325,171.4095,349.8,71.7285,710.8,18.6956,594.12,594.12,9.5862,65.726,76.0557,2.5834,5.4325,11.1103,15.7067,9.1003,171.402,349.8,710.8,75.917,32.67,6.741,4.399,12.05,95.322,61.7345,14.449,0.1459,0.0929,0.0969,0.0937,0.153,0.0969,0.142,0.0884,633.52,268.4,348.95,84.615,85.1475,85.2375,82.275,83.5275,82.0125,68.2992,609.69,600.0,19.7717,569.3,537.56,11.8352
86.8,57.5625,4.3078,57.525,237.6,296.7609,472.5,2.586,5.4025,171.369,349.53,71.7304,710.4,18.7081,595.08,595.08,9.5876,65.7264,76.0667,2.586,5.4025,11.1117,15.7069,9.0997,171.374,349.53,710.4,75.9771,32.68,6.844,4.459,12.053,93.144,60.299,14.4587,0.148,0.0944,0.0983,0.0951,0.1552,0.0982,0.1442,0.0899,633.08,268.15,348.7,84.6525,85.11,85.1925,82.2375,83.5725,82.0275,68.3202,609.21,600.0,19.7707,569.51,537.74,11.7905
86.075,57.6,3.85,57.6,237.3525,296.382,471.8,2.5836,5.375,171.2475,349.29,71.7348,709.76,18.7368,594.42,594.42,9.5903,65.7276,76.0932,2.5836,5.375,11.1125,15.7072,9.0948,171.234,349.29,709.76,76.0889,32.695,6.941,4.512,12.06,91.206,59.0395,14.4687,0.15,0.0957,0.0995,0.0963,0.1571,0.0994,0.1462,0.0912,632.56,267.95,348.4,84.6825,85.155,85.2375,82.2525,83.5725,82.035,68.3431,608.73,600.0,19.7696,569.69,537.92,11.7558
86.9,57.525,3.85,57.5625,236.5425,295.28,471.2,2.5838,5.3525,171.1935,349.08,71.7389,709.28,18.7578,594.6,594.6,9.5922,65.7295,76.113,2.5838,5.3525,11.1103,15.7082,9.0926,171.192,349.08,709.28,76.152,32.705,7.031,4.56,12.062,89.478,57.923,14.479,0.1517,0.0969,0.1006,0.0975,0.159,0.1006,0.148,0.0923,632.08,267.75,348.1,84.645,85.1625,85.26,82.2225,83.58,82.0575,68.3717,608.22,600.0,19.7686,569.9,538.1,11.7105
86.525,57.6,3.9266,57.6375,236.9925,295.2111,471.05,2.583,5.33,171.126,348.9,71.7432,708.88,18.7833,594.36,594.36,9.5951,65.7314,76.1362,2.583,5.33,11.1101,15.7087,9.0898,171.122,348.9,708.88,76.267,32.72,7.113,4.603,12.066,87.918,57.923,14.4982,0.1532,0.098,0.1016,0.0985,0.1605,0.1015,0.1496,0.0934,631.52,267.55,347.9,84.6,85.155,85.215,82.215,83.5425,82.035,68.4023,607.71,600.0,19.7675,570.08,538.28,11.6752
86.125,57.6,3.6625,57.525,236.475,295.0045,470.55,2.584,5.31,171.126,348.72,71.748,708.48,18.8016,594.78,594.78,9.5978,65.7338,76.1537,2.584,5.31,11.11,15.7092,9.0882,171.122,348.72,708.48,76.3333,32.73,7.189,4.643,12.071,86.49,56.922,14.5093,0.1547,0.099,0.1024,0.0994,0.162,0.1024,0.1511,0.0943,631.0,267.4,347.65,84.615,85.1475,85.2375,82.245,83.5125,82.0425,68.4388,607.17,600.0,19.7664,570.29,538.46,11.6398
86.7,57.6,4.0938,57.525,236.2275,294.1779,469.15,2.5844,5.29,171.1125,348.57,71.7523,708.24,18.8211,594.96,594.96,9.6007,65.7367,76.1722,2.5844,5.29,11.1098,15.7097,9.0871,171.122,348.57,708.24,76.4008,32.74,7.258,4.679,12.076,85.164,56.0145,14.5293,0.156,0.0999,0.1033,0.1002,0.1634,0.1032,0.1524,0.0952,630.48,267.2,347.4,84.6075,85.125,85.23,82.215,83.52,82.0425,68.4737,606.66,600.0,19.7654,570.47,538.64,11.5938
86.175,57.6,4.0938,57.6,235.8675,294.0402,468.55,2.5856,5.2725,171.099,348.42,71.7569,708.0,18.8383,595.26,595.26,9.6038,65.7394,76.1872,2.5856,5.2725,11.1096,15.7102,9.0871,171.094,348.42,708.0,76.5202,32.755,7.323,4.714,12.083,83.904,55.173,14.5412,0.1572,0.1008,0.104,0.101,0.1646,0.104,0.1537,0.096,629.92,267.0,347.1,84.615,85.1025,85.245,82.2225,83.52,81.99,68.5145,606.12,600.0,19.7643,570.65,538.82,11.5578
86.025,57.5625,4.2328,57.5625,235.6425,293.3514,468.05,2.5858,5.2575,171.099,348.27,71.7619,707.76,18.8551,595.5,595.5,9.6073,65.7431,76.2045,2.5858,5.2575,11.1125,15.7107,9.086,171.108,348.27,707.76,76.5908,32.765,7.383,4.747,12.087,82.686,54.392,14.5535,0.1584,0.1016,0.1047,0.1017,0.1658,0.1047,0.155,0.0968,629.36,266.8,346.85,84.5625,85.0875,85.2,82.275,83.55,81.9375,68.5536,605.61,600.0,19.7633,570.83,539.0,11.5112
86.6,57.5625,4.2234,57.5625,235.395,293.4892,467.5,2.5866,5.24,171.1125,348.15,71.7673,707.52,18.8716,595.68,595.68,9.6109,65.7465,76.2192,2.5866,5.24,11.1133,15.7112,9.0855,171.108,348.15,707.52,76.7133,32.78,7.44,4.78,12.094,81.486,53.6385,14.566,0.1596,0.1024,0.1054,0.1024,0.167,0.1054,0.1561,0.0975,628.84,266.6,346.6,84.5175,85.08,85.2075,82.245,83.52,81.99,68.5948,605.1,600.0,19.7622,571.01,539.15,11.4745
86.3,57.5625,3.5547,57.525,235.2825,293.1448,466.9,2.5868,5.225,171.126,348.0,71.7724,707.36,18.8888,595.74,595.74,9.6148,65.7509,76.2352,2.5868,5.225,11.1141,15.7087,9.0843,171.122,348.0,707.36,76.7871,32.79,7.494,4.812,12.099,80.292,52.907,14.5701,0.1608,0.1031,0.1061,0.1031,0.1683,0.1061,0.1574,0.0983,628.28,266.4,346.35,84.5175,85.08,85.2525,82.26,83.49,81.975,68.6419,604.56,600.0,19.7611,571.16,539.33,11.4272
86.425,57.6,3.5547,57.5625,234.2475,292.5249,466.4,2.587,5.2075,171.126,347.88,71.7784,707.12,18.9043,595.92,595.92,9.619,65.7551,76.251,2.587,5.2075,11.1112,15.7082,9.0838,171.122,347.88,707.12,76.9127,32.805,7.546,4.845,12.103,79.086,52.192,14.5829,0.1619,0.1039,0.1068,0.1038,0.1695,0.1067,0.1586,0.099,627.76,266.2,346.05,84.5475,85.0275,85.2525,82.26,83.5125,82.005,68.6873,604.05,600.0,19.7601,571.34,539.48,11.3898
86.0,57.5625,4.0594,57.6,234.1575,292.1805,465.85,2.5874,5.1925,171.1125,347.76,71.7842,706.96,18.9206,595.98,595.98,9.6234,65.7595,76.2657,2.5874,5.1925,11.1108,15.7077,9.0833,171.108,347.76,706.96,76.9895,32.815,7.596,4.879,12.108,77.856,51.4715,14.5873,0.1631,0.1047,0.1074,0.1045,0.1707,0.1074,0.1598,0.0998,627.2,266.0,345.8,84.525,84.99,85.215,82.2375,83.505,81.9675,68.7348,603.54,600.0,19.759,571.49,539.66,11.3418
86.025,57.6,4.0594,57.525,234.0225,291.8017,465.2,2.588,5.175,171.1125,347.61,71.7908,706.72,18.9373,595.98,595.98,9.6281,65.7634,76.2792,2.588,5.175,11.1103,15.7094,9.0833,171.108,347.61,706.72,77.0677,32.825,7.646,4.913,12.111,76.614,50.751,14.6004,0.1643,0.1054,0.1081,0.1053,0.1719,0.1081,0.161,0.1005,626.68,265.8,345.55,84.5625,84.9675,85.185,82.2375,83.505,82.0125,68.7882,603.0,600.0,19.758,571.67,539.81,11.3038
86.55,57.6,3.7719,57.6,233.37,292.1116,465.4,2.5882,5.16,171.1125,347.49,71.7972,706.56,18.9533,596.04,596.04,9.633,65.7681,76.2935,2.5882,5.16,11.1099,15.7097,9.0821,171.122,347.49,706.56,77.1977,32.84,7.695,4.949,12.115,75.342,50.014,14.6051,0.1655,0.1062,0.1088,0.106,0.1732,0.1088,0.1623,0.1013,626.12,265.6,345.25,84.5925,84.99,85.1625,82.26,83.5275,82.035,68.8437,602.46,600.0,19.7569,571.82,539.96,11.2552
86.375,57.525,3.4078,57.6,233.9775,290.9062,464.7,2.5884,5.1425,171.1395,347.34,71.8044,706.32,18.9676,596.22,596.22,9.6374,65.7738,76.3075,2.5884,5.1425,11.1095,15.7099,9.081,171.136,347.34,706.32,77.2789,32.85,7.744,4.984,12.118,74.04,49.2715,14.6098,0.1667,0.107,0.1096,0.1067,0.1745,0.1095,0.1636,0.102,625.56,265.35,345.0,84.5475,84.9675,85.215,82.245,83.565,81.99,68.9014,601.92,600.0,19.7558,571.97,540.11,11.2165
86.675,57.525,4.2812,57.6,232.9425,291.3539,464.15,2.588,5.125,171.1395,347.19,71.8108,706.24,18.9833,596.22,596.22,9.6426,65.7792,76.3235,2.588,5.125,11.1091,15.7102,9.0799,171.136,347.19,706.24,77.412,32.865,7.793,5.021,12.123,72.72,48.5015,14.6146,0.168,0.1079,0.1103,0.1075,0.1758,0.1102,0.1649,0.1028,625.0,265.15,344.7,84.5025,84.99,85.2375,82.23,83.565,81.9975,68.9612,601.38,600.0,19.7548,572.12,540.26,11.1778
86.075,57.5625,4.2812,57.5625,232.74,290.5274,463.3,2.5882,5.105,171.1395,347.04,71.8185,706.0,18.9991,596.22,596.22,9.648,65.7848,76.3377,2.5882,5.105,11.1117,15.7104,9.0788,171.136,347.04,706.0,77.4964,32.875,7.842,5.058,12.125,71.382,47.726,14.6193,0.1693,0.1087,0.111,0.1082,0.1771,0.111,0.1662,0.1036,624.4,264.95,344.4,84.4725,84.96,85.275,82.23,83.535,82.035,69.0271,600.81,600.0,19.7537,572.27,540.41,11.1285
86.625,57.525,3.3891,57.525,232.56,290.5963,463.25,2.5884,5.0875,171.1395,346.92,71.8267,705.76,19.0148,596.22,596.22,9.6537,65.7908,76.3517,2.5884,5.0875,11.1122,15.7107,9.0778,171.136,346.92,705.76,77.6327,32.89,7.892,5.096,12.126,70.032,46.9395,14.6326,0.1706,0.1095,0.1118,0.109,0.1785,0.1118,0.1675,0.1044,623.84,264.75,344.15,84.465,85.02,85.29,82.2225,83.4975,81.99,69.0952,600.24,600.0,19.7679,572.42,540.53,11.0892
86.75,57.6,3.3891,57.6,232.1775,289.5976,462.9,2.5884,5.0675,171.153,346.77,71.8339,705.68,19.0306,596.22,596.22,9.6588,65.7977,76.3662,2.5884,5.0675,11.1128,15.7079,9.0772,171.15,346.77,705.68,77.7202,32.9,7.941,5.133,12.129,68.676,46.142,14.6376,0.1719,0.1104,0.1125,0.1098,0.1798,0.1125,0.1689,0.1052,623.24,264.55,343.85,84.525,85.0275,85.245,82.23,83.4675,81.945,69.1694,599.64,600.0,19.7674,572.57,540.68,11.0392
86.525,57.525,3.3906,57.5625,232.38,290.0797,461.7,2.5886,5.05,171.153,346.62,71.8425,705.44,19.0471,596.16,596.16,9.6648,65.8043,76.38,2.5886,5.05,11.1097,15.7072,9.0761,171.15,346.62,705.44,77.8596,32.915,7.991,5.171,12.131,67.32,45.3335,14.6426,0.1732,0.1112,0.1133,0.1105,0.1812,0.1133,0.1702,0.106,622.64,264.35,343.6,84.495,85.0125,85.2525,82.2,83.475,81.93,69.246,599.04,600.0,19.7668,572.72,540.8,10.9992
86.375,57.6,3.9266,57.6,232.3575,289.2876,462.25,2.5886,5.03,171.1665,346.47,71.8503,705.36,19.0631,596.16,596.16,9.6709,65.8105,76.3942,2.5886,5.03,11.109,15.7064,9.0756,171.164,346.47,705.36,77.9502,32.925,8.041,5.208,12.135,65.964,44.5195,14.6476,0.1744,0.1121,0.1141,0.1113,0.1825,0.114,0.1716,0.1068,622.0,264.15,343.3,84.5025,85.02,85.26,82.215,83.505,81.9675,69.325,598.44,600.0,19.7662,572.84,540.95,10.9485
86.125,57.525,4.2562,57.6,231.8175,289.2187,461.0,2.5888,5.0125,171.1665,346.32,71.8594,705.12,19.0768,596.34,596.34,9.6773,65.8174,76.4077,2.5888,5.0125,11.1083,15.7087,9.075,171.164,346.32,705.12,78.042,32.935,8.09,5.245,12.137,64.626,43.7055,14.6526,0.1757,0.1129,0.1148,0.1121,0.1838,0.1148,0.1729,0.1077,621.36,263.9,343.05,84.495,85.05,85.23,82.1925,83.5125,81.96,69.4102,597.81,600.0,19.7657,572.96,541.07,10.9078
86.05,57.5625,4.2562,57.6,231.255,289.3909,460.8,2.5884,4.9925,171.1935,346.17,71.8683,704.96,19.0921,596.34,596.34,9.6833,65.8246,76.4232,2.5884,4.9925,11.1114,15.7082,9.0733,171.192,346.17,704.96,78.1858,32.95,8.14,5.281,12.139,63.306,42.897,14.6576,0.177,0.1138,0.1156,0.1129,0.1851,0.1155,0.1742,0.1085,620.72,263.7,342.75,84.495,85.02,85.245,82.1775,83.4675,81.9825,69.498,597.18,600.0,19.7651,573.11,541.19,10.8565
86.3,57.6,4.1344,57.6,231.1875,288.4611,460.6,2.5884,4.9725,171.207,346.02,71.8768,704.88,19.1073,596.34,596.34,9.6892,65.8313,76.4377,2.5884,4.9725,11.112,15.7082,9.0733,171.206,346.02,704.88,78.2808,32.96,8.189,5.317,12.141,62.01,42.094,14.6626,0.1782,0.1146,0.1163,0.1136,0.1864,0.1163,0.1755,0.1092,620.04,263.5,342.5,84.5025,84.9975,85.2075,82.155,83.4825,81.945,69.592,596.52,600.0,19.7645,573.23,541.31,10.8152
86.275,57.5625,4.1172,57.5625,230.9625,288.0478,459.85,2.5886,4.955,171.234,345.87,71.886,704.72,19.1226,596.34,596.34,9.6958,65.8394,76.4515,2.5886,4.955,11.1125,15.7082,9.0722,171.234,345.87,704.72,78.4277,32.975,8.238,5.351,12.143,60.738,41.3075,14.6676,0.1794,0.1154,0.117,0.1144,0.1877,0.117,0.1767,0.11,619.4,263.3,342.2,84.5325,85.0575,85.2375,82.185,83.535,81.9225,69.6888,595.86,600.0,19.764,573.35,541.43,10.7632
