TIA2877.PV,TI_1145.PV,TIA2874.PV,PIC1101A.PV,PRA1102.PV,AR1410B.PV,DR1103.PV,FRCA1112.MV,PDRCA1109.PV,TI1132.PV,TIC_1101.PV,TIC_1101.MV,FT_1122.PV,PDR1401.PV,FIC_1122.MV,FIC_1122.PV,FIC_1121.PV,TI_1142.PV,TIA2875.PV,TI1133.PV,PI_1132B.PV,FI_1127.PV,TIA2876.PV,PDRSA1104.PV,LRCA1101.MV,LRCA1101.PV,FRC1424.PV,PDR1103.PV,FRC1102.MV,FIC_1127.PV,FIC_1127.MV,DR1105.PV,FRC1113.PV,FRC1113.MV,FI1113.PV,PI_1138A.PV,DR1108.PV,FI1902.PV,FRCA1110.MV,TIA2872.PV,PI_1180.PV,TRC1118A.MV,FT_1121.PV,PR1102A.PV,FRSA1101.PV,TI1105A.PV,TIA2873.PV,DR1106.PV,FRQ1623.PV,PI_1134.PV,TIC_1155.MV,FI1424.PV,DR1110.PV,DR1107.PV,PI_1132A.PV,PI_1182.PV,PDR1106.PV,FRC1107.MV,TIC_1101.SV,PDI_1109.PV
82.0575,500.03,85.2825,14.949,0.1251,86.7,57.5625,15.7337,44.472,289.85,527.25,44.6293,710.16,12.313,72.2987,710.16,342.99,529.25,82.3725,377.15,0.1296,599.94,83.49,24.956,78.3233,32.795,4.56,9.551,9.9963,599.94,19.4664,3.975,2.6002,76.7927,2.6002,0.1292,358.4067,173.8395,11.1284,84.6675,0.2106,15.6351,342.99,0.1994,173.852,547.6,85.1325,57.5625,9.1113,0.1317,20.3203,4.56,572,287.6625,0.1835,0.1317,4.509,66.2373,500,44.472
82.095,500,85.245,14.939,0.1253,86.675,57.6,15.7337,43.938,289.9,526.92,44.5605,710,12.312,72.2997,710,342.93,529.22,82.365,377.25,0.1299,599.76,83.4825,24.7525,78.247,32.79,4.5525,9.557,9.9967,599.76,19.4689,4.4984,2.5998,76.794,2.5998,0.1294,358.5444,173.637,11.1282,84.675,0.2111,15.6458,342.93,0.1999,173.642,547.32,85.1025,57.5625,9.1102,0.132,20.3202,4.5525,572.25,287.7075,0.1836,0.1319,4.531,66.2377,500,43.938
82.095,499.97,85.2525,14.9374,0.1256,86.4,57.6,15.7337,43.512,289.95,526.56,44.4968,709.84,12.311,72.3009,709.84,342.9,529.19,82.3275,377.35,0.1301,599.58,83.445,24.483,78.1195,32.78,4.545,9.567,9.9974,599.58,19.4721,3.8594,2.5992,76.7965,2.5992,0.1297,358.2,173.799,11.128,84.675,0.2115,15.6565,342.9,0.2003,173.796,547,85.155,57.5625,9.1096,0.1322,20.3202,4.545,572.25,286.9425,0.1832,0.1322,4.519,66.2384,500,43.512
82.065,499.94,85.2525,14.9357,0.1258,86.125,57.6,15.7337,43.254,290.05,526.14,44.4421,709.76,12.309,72.3018,709.76,342.84,529.16,82.2825,377.4,0.1302,599.64,83.4975,24.2245,78.0414,32.775,4.54,9.578,9.9976,599.64,19.4731,4.5172,2.599,76.7982,2.599,0.1299,358.51,173.934,11.1279,84.6375,0.2118,15.6671,342.84,0.2006,173.936,546.6,85.1625,57.6375,9.1086,0.1324,20.3201,4.54,571.85,287.01,0.1824,0.1324,4.471,66.2386,500,43.254
82.0725,499.91,85.29,14.934,0.1259,86.425,57.5625,15.7337,43.068,290.1,525.75,44.3853,709.68,12.306,72.3028,709.68,342.81,529.13,82.335,377.5,0.1302,599.58,83.535,24.0265,77.8614,32.76,4.535,9.587,9.9977,599.58,19.4754,4.4719,2.5986,76.801,2.5986,0.1301,358.6822,173.5965,11.1277,84.66,0.2119,15.6778,342.81,0.2007,173.6,546.16,85.1475,57.6,9.108,0.1326,20.32,4.535,572.45,287.37,0.1814,0.1326,4.393,66.2387,500,43.068
82.02,499.88,85.3275,14.9324,0.1259,86.2,57.6,15.7337,43.44,290.2,525.39,44.3264,709.92,12.305,72.3014,709.92,342.84,529.1,82.3125,377.6,0.1301,599.88,83.4975,23.878,77.7301,32.75,4.5375,9.595,9.9979,599.88,19.4734,4.0281,2.5992,76.8005,2.5992,0.13,358.6133,174.015,11.1275,84.645,0.2116,15.6885,342.84,0.2004,174.02,545.76,85.1025,57.5625,9.1091,0.1325,20.3199,4.5375,572,287.685,0.18,0.1325,4.302,66.2389,500,43.44
82.0425,499.85,85.275,14.9221,0.1258,86.3,57.6375,15.7337,43.632,290.25,525.06,44.2651,709.92,12.304,72.3015,709.92,342.84,529.07,82.26,377.7,0.1299,599.94,83.505,23.922,77.547,32.735,4.54,9.595,9.9973,599.94,19.4731,4.7391,2.5994,76.8007,2.5994,0.1299,358.7855,173.7855,11.1274,84.645,0.2114,15.6991,342.84,0.2002,173.796,545.4,85.065,57.5625,9.1091,0.1325,20.3199,4.54,572.15,287.91,0.179,0.1324,4.2,66.2391,500,43.632
82.035,499.82,85.3125,14.9202,0.1257,86.575,57.5625,15.7337,43.758,290.3,524.79,44.1977,710,12.302,72.301,710,342.87,529.04,82.245,377.8,0.1298,600.18,83.4975,24.01,77.4126,32.725,4.5425,9.594,9.9972,600.18,19.4704,4.6094,2.6,76.7992,2.6,0.1299,359.1643,174.0015,11.1272,84.69,0.2113,15.7098,342.87,0.2,174.006,545.08,85.08,57.5625,9.1102,0.1324,20.3198,4.5425,572,287.145,0.1788,0.1323,4.131,66.2393,500,43.758
82.05,499.79,85.2825,14.9182,0.1257,86.625,57.6,15.7337,43.8,290.4,524.55,44.1276,710,12.301,72.301,710,342.87,528.98,82.26,377.9,0.1298,600.06,83.5275,24.0815,77.2264,32.71,4.5425,9.592,9.9972,600.06,19.4711,4.3922,2.6002,76.7985,2.6002,0.1298,358.5444,173.5695,11.127,84.63,0.2112,15.7205,342.87,0.2,173.572,544.76,85.0425,57.525,9.1102,0.1323,20.3197,4.5425,572.2,287.6175,0.1791,0.1323,4.119,66.2394,500,43.8
82.005,499.76,85.245,14.9163,0.1256,86.25,57.6,15.7337,43.842,290.45,524.31,44.0585,710,12.298,72.301,710,342.87,528.95,82.2975,378,0.1298,600.06,83.55,24.131,77.0889,32.7,4.545,9.591,9.9971,600.06,19.4709,3.8828,2.6002,76.7982,2.6002,0.1298,358.5789,173.421,11.1268,84.6525,0.2111,15.7311,342.87,0.1999,173.418,544.52,85.005,57.6,9.1102,0.1323,20.3196,4.545,572.4,287.01,0.1795,0.1322,4.146,66.2396,500,43.842
82.0425,499.73,85.26,14.9143,0.1256,86.65,57.5625,15.7337,44.034,290.55,524.1,43.9865,710,12.297,72.301,710,342.9,528.92,82.275,378.05,0.1298,600.12,83.5425,24.153,76.9501,32.69,4.545,9.59,9.997,600.12,19.4699,4.5734,2.5998,76.7995,2.5998,0.1297,359.1643,173.799,11.1267,84.6825,0.211,15.7418,342.9,0.1997,173.796,544.28,84.99,57.5625,9.1102,0.1322,20.3196,4.545,572.5,287.055,0.1796,0.1322,4.177,66.239,500,44.034
82.0725,499.67,85.305,14.9124,0.1255,86.675,57.5625,15.7337,44.094,290.6,523.83,43.923,710.08,12.295,72.3004,710.08,342.9,528.86,82.2675,378.15,0.1297,600.18,83.52,24.2135,76.8102,32.68,4.5475,9.588,9.9969,600.18,19.4686,4.15,2.5998,76.7997,2.5998,0.1296,358.7166,174.2715,11.1265,84.645,0.211,15.7525,342.9,0.1997,174.272,544.04,84.9975,57.6,9.1108,0.1322,20.3195,4.5475,572.45,287.325,0.1795,0.1322,4.188,66.2389,500,44.094
82.0425,499.64,85.26,14.9104,0.1255,86,57.6375,15.7337,44.004,290.65,523.62,43.853,710.08,12.294,72.3003,710.08,342.9,528.83,82.26,378.25,0.1297,600.12,83.505,24.2575,76.6689,32.67,4.5475,9.586,9.9968,600.12,19.4686,4.3984,2.5998,76.8,2.5998,0.1296,358.7855,173.7315,11.1263,84.6375,0.211,15.7631,342.9,0.1997,173.74,543.8,85.0275,57.5625,9.1108,0.1322,20.3194,4.5475,572.15,287.415,0.1796,0.1322,4.188,66.2388,500,44.004
82.0725,499.61,85.215,14.9085,0.1256,86.625,57.6,15.7337,43.89,290.75,523.41,43.7839,710,12.292,72.3008,710,342.9,528.77,82.275,378.35,0.1298,599.94,83.55,24.2465,76.5264,32.66,4.545,9.587,9.9967,599.94,19.4704,4.3375,2.5998,76.8002,2.5998,0.1297,359.1988,173.5155,11.1262,84.585,0.211,15.7738,342.9,0.1998,173.516,543.56,85.0875,57.6,9.1102,0.1322,20.3193,4.545,572.1,287.055,0.1796,0.1322,4.192,66.2395,500,43.89
82.1175,499.55,85.2375,14.8979,0.1256,86.35,57.6375,15.7337,43.998,290.8,523.17,43.7194,710,12.291,72.3008,710,342.9,528.74,82.32,378.45,0.1298,600,83.4975,24.1915,76.3826,32.65,4.545,9.589,9.9967,600,19.4699,4.025,2.5998,76.8005,2.5998,0.1297,358.5444,173.9745,11.126,84.6075,0.211,15.7845,342.9,0.1997,173.978,543.32,85.0875,57.6,9.1102,0.1322,20.3193,4.545,572.5,287.3025,0.1793,0.1322,4.191,66.2389,500,43.998
82.0725,499.52,85.2075,14.8957,0.1256,86.225,57.6,15.7337,43.962,290.9,522.96,43.652,710,12.29,72.3008,710,342.9,528.71,82.335,378.55,0.1297,600,83.4525,24.186,76.2883,32.645,4.545,9.588,9.9966,600,19.4699,4.1359,2.5998,76.8008,2.5998,0.1297,358.4067,173.394,11.1258,84.63,0.211,15.7951,342.9,0.1997,173.39,543.08,85.125,57.5625,9.1102,0.1322,20.3192,4.545,572.6,287.6625,0.179,0.1322,4.171,66.2396,500,43.962
82.065,499.49,85.26,14.8935,0.1256,86.775,57.5625,15.7337,44.154,290.95,522.75,43.5856,710.08,12.288,72.3002,710.08,342.9,528.65,82.38,378.6,0.1297,600.18,83.4825,24.175,76.1426,32.635,4.5475,9.589,9.9965,600.18,19.4676,4.1594,2.6004,76.7988,2.6004,0.1297,358.8888,173.8125,11.1256,84.6225,0.2108,15.7951,342.9,0.1995,173.81,542.88,85.1625,57.6,9.1108,0.1322,20.3191,4.5475,572.8,287.7525,0.1787,0.1322,4.147,66.239,500,44.154
82.0275,499.43,85.2225,14.8913,0.1255,86.075,57.6,15.7337,44.202,291,522.54,43.52,710.08,12.285,72.3,710.08,342.9,528.59,82.3575,378.7,0.1296,600.06,83.4525,24.2245,75.9958,32.625,4.5475,9.587,9.9957,600.06,19.4684,3.9156,2.6004,76.7982,2.6004,0.1296,359.3021,173.934,11.1255,84.63,0.2107,15.8051,342.9,0.1995,173.936,542.64,85.1325,57.525,9.1108,0.1322,20.319,4.5475,573.1,287.3025,0.1784,0.1322,4.122,66.2389,500,44.202
82.065,499.4,85.2225,14.889,0.1255,86.65,57.6,15.7337,44.142,291.1,522.3,43.459,710.08,12.284,72.2999,710.08,342.9,528.56,82.35,378.8,0.1296,600.06,83.415,24.2575,75.8476,32.615,4.5475,9.586,9.9961,600.06,19.4681,3.9344,2.6004,76.7977,2.6004,0.1296,358.7511,174.1635,11.1253,84.6375,0.2108,15.8151,342.9,0.1995,174.174,542.44,85.08,57.6,9.1108,0.1322,20.3189,4.5475,572.9,287.5725,0.1785,0.1322,4.107,66.2388,500,44.142
82.035,499.34,85.1925,14.8868,0.1256,86.65,57.6,15.7337,43.974,291.15,522.09,43.3952,710.08,12.282,72.2998,710.08,342.9,528.5,82.3875,378.9,0.1297,600,83.4075,24.252,75.6983,32.605,4.5475,9.586,9.996,600,19.4686,4.4141,2.5998,76.7995,2.5998,0.1297,358.8888,173.4615,11.1251,84.63,0.2109,15.8251,342.9,0.1997,173.474,542.2,85.035,57.6,9.1102,0.1322,20.3189,4.5475,572.85,287.3475,0.1786,0.1322,4.11,66.2388,500,43.974
82.065,499.31,85.155,14.8846,0.1256,86.725,57.5625,15.7337,44.112,291.2,521.91,43.3284,710.08,12.281,72.2997,710.08,342.9,528.47,82.3725,379,0.1297,600.06,83.4675,24.197,75.5476,32.595,4.5475,9.588,9.9959,600.06,19.4679,4.4516,2.5998,76.7997,2.5998,0.1297,358.51,173.4885,11.125,84.615,0.2107,15.8351,342.9,0.1995,173.488,541.96,84.9975,57.6,9.1102,0.1322,20.3188,4.5475,572.75,287.55,0.1785,0.1322,4.119,66.2387,500,44.112
82.035,499.25,85.1475,14.8738,0.1255,86.8,57.5625,15.7337,44.178,291.25,521.73,43.2625,709.92,12.279,72.3008,709.92,342.9,528.41,82.38,379.05,0.1296,600.06,83.4225,24.197,75.3958,32.585,4.5475,9.587,9.9951,600.06,19.4676,4.325,2.5998,76.8,2.5998,0.1296,358.7855,173.367,11.1248,84.6225,0.2106,15.8451,342.9,0.1995,173.376,541.76,85.005,57.6,9.1102,0.1322,20.3187,4.5475,572.85,287.6175,0.1781,0.1322,4.106,66.2386,500,44.178
82.0425,499.22,85.1175,14.8713,0.1255,86.75,57.6,15.7329,44.256,291.3,521.52,43.201,709.92,12.278,72.3009,709.92,342.9,528.35,82.4025,379.15,0.1296,600.12,83.3925,24.2135,75.2933,32.58,4.5475,9.587,9.9947,600.12,19.4666,4.4734,2.6,76.7995,2.6,0.1296,359.061,173.8395,11.1246,84.645,0.2106,15.8551,342.9,0.1994,173.838,541.6,85.0275,57.5625,9.1108,0.1321,20.3186,4.5475,572.35,287.46,0.1778,0.1321,4.081,66.2385,500,44.256
82.065,499.16,85.1625,14.8688,0.1255,86,57.6,15.7327,44.226,291.4,521.31,43.1403,709.92,12.276,72.301,709.92,342.9,528.29,82.4325,379.2,0.1295,600.12,83.385,24.241,75.1395,32.57,4.5475,9.586,9.9944,600.12,19.4661,4.0703,2.6,76.7995,2.6,0.1296,358.8199,173.88,11.1282,84.615,0.2106,15.8651,342.9,0.1994,173.88,541.4,84.9975,57.5625,9.1108,0.1321,20.3186,4.5475,572.9,287.91,0.1778,0.1321,4.062,66.2384,500,44.226
82.0575,499.1,85.1925,14.8663,0.1255,86.05,57.525,15.7324,44.118,291.45,521.07,43.0843,710.08,12.273,72.2999,710.08,342.9,528.26,82.425,379.3,0.1296,600.06,83.3775,24.252,74.9845,32.56,4.5475,9.586,9.9941,600.06,19.4664,4.8203,2.6,76.7995,2.6,0.1296,358.51,174.069,11.1293,84.5925,0.2108,15.8751,342.9,0.1995,174.062,541.16,84.975,57.6,9.1102,0.1322,20.3185,4.5475,572.45,288.2025,0.1778,0.1322,4.056,66.2383,500,44.118
82.0125,499.07,85.1925,14.8638,0.1256,86.525,57.5625,15.7322,43.932,291.5,520.83,43.0292,710,12.272,72.3004,710,342.9,528.2,82.455,379.35,0.1296,600,83.4225,24.2135,74.8789,32.555,4.545,9.587,9.9952,600,19.4669,4.6687,2.5998,76.8002,2.5998,0.1297,358.5444,174.1365,11.1303,84.6,0.211,15.8851,342.9,0.1997,174.146,540.92,84.9825,57.6,9.1102,0.1322,20.3184,4.545,572.7,288,0.1779,0.1322,4.06,66.239,500,43.932
82.0425,499.01,85.1925,14.8613,0.1257,86.325,57.6,15.7319,43.68,291.55,520.5,42.9864,710,12.27,72.3004,710,342.87,528.14,82.4325,379.45,0.1298,599.88,83.46,24.1365,74.722,32.545,4.5425,9.591,9.9954,599.88,19.4684,4.4578,2.5996,76.8012,2.5996,0.1298,358.9922,174.258,11.1277,84.63,0.2112,15.8951,342.87,0.1999,174.258,540.64,85.035,57.5625,9.1096,0.1323,20.3183,4.5425,572.75,287.4825,0.1779,0.1323,4.061,66.2392,500,43.68
81.9975,498.95,85.1775,14.8588,0.1259,86.05,57.5625,15.7317,43.392,291.65,520.23,42.9374,709.76,12.269,72.3023,709.76,342.84,528.08,82.395,379.55,0.1299,599.82,83.4225,24.021,74.5639,32.535,4.5375,9.596,9.9956,599.82,19.4696,3.9422,2.5994,76.8025,2.5994,0.13,358.7855,173.664,11.1275,84.645,0.2114,15.9051,342.84,0.2002,173.67,540.32,85.0575,57.6,9.1091,0.1325,20.3183,4.5375,573.25,287.955,0.1778,0.1324,4.052,66.2393,500,43.392
81.975,498.92,85.155,14.8477,0.1258,86.575,57.5625,15.7322,43.854,291.7,520.02,42.8819,709.92,12.267,72.3014,709.92,342.84,528.02,82.3425,379.6,0.1297,600,83.4375,23.8725,74.4551,32.53,4.54,9.603,9.995,600,19.4681,4.6391,2.6,76.801,2.6,0.1299,358.8888,173.4615,11.1236,84.675,0.2109,15.9151,342.84,0.1997,173.474,540.04,85.0725,57.525,9.1096,0.1324,20.3182,4.54,573.35,287.73,0.1769,0.1324,4.028,66.2395,500,43.854
81.975,498.86,85.1625,14.8449,0.1256,86.375,57.5625,15.7314,44.196,291.75,519.84,42.8236,710,12.266,72.3009,710,342.87,527.96,82.365,379.7,0.1295,600.12,83.4075,23.933,74.2951,32.52,4.545,9.6,9.9942,600.12,19.4666,4.1203,2.6002,76.8002,2.6002,0.1298,359.1643,173.907,11.1259,84.6225,0.2106,15.9251,342.87,0.1994,173.908,539.8,85.0725,57.5625,9.1102,0.1323,20.3181,4.545,573.55,287.4375,0.1759,0.1322,3.965,66.2397,500,44.196
82.02,498.8,85.2075,14.8421,0.1255,86.075,57.525,15.7312,44.394,291.8,519.69,42.7622,710.08,12.264,72.3003,710.08,342.9,527.93,82.3725,379.8,0.1294,600.18,83.4075,24.0705,74.1339,32.51,4.5475,9.595,9.9938,600.18,19.4654,4.6922,2.6004,76.7992,2.6004,0.1296,358.8888,173.7855,11.1257,84.5925,0.2104,15.9245,342.9,0.1992,173.796,539.6,85.0425,57.525,9.1113,0.1322,20.318,4.5475,573.4,287.3925,0.1757,0.1322,3.903,66.2391,500,44.394
82.0575,498.74,85.185,14.8393,0.1254,86.15,57.6,15.7309,44.514,291.9,519.6,42.6939,710.08,12.261,72.3002,710.08,342.93,527.87,82.32,379.9,0.1293,600.24,83.4,24.2025,73.9714,32.5,4.55,9.591,9.9942,600.24,19.4639,4.0312,2.6006,76.798,2.6006,0.1295,359.5776,173.151,11.1293,84.63,0.2102,15.9338,342.93,0.199,173.152,539.48,85.0875,57.525,9.1113,0.1321,20.318,4.55,573.2,287.505,0.1761,0.1321,3.895,66.239,500,44.514
82.035,498.68,85.245,14.8365,0.1253,86.075,57.6,15.7307,44.73,291.95,519.48,42.6298,710.16,12.259,72.2994,710.16,342.93,527.81,82.305,379.95,0.1293,600.3,83.4375,24.296,73.8583,32.495,4.5525,9.587,9.9934,600.3,19.4621,4.5766,2.6008,76.7965,2.6008,0.1294,358.9233,173.664,11.1266,84.675,0.21,15.9431,342.93,0.1988,173.67,539.36,85.1325,57.5625,9.1118,0.132,20.3179,4.5525,572.85,287.73,0.1766,0.1319,3.934,66.2389,500,44.73
82.02,498.65,85.26,14.8338,0.1252,86.375,57.5625,15.7304,44.808,292,519.36,42.5661,710.16,12.258,72.2992,710.16,342.96,527.75,82.35,380.05,0.1292,600.36,83.43,24.395,73.6939,32.485,4.555,9.582,9.9931,600.36,19.4601,4.6109,2.6004,76.797,2.6004,0.1294,358.9577,173.664,11.1265,84.6375,0.2099,15.9525,342.96,0.1987,173.67,539.24,85.1625,57.525,9.1113,0.1319,20.3178,4.555,573.15,288.18,0.1769,0.1318,3.977,66.2388,500,44.808
81.9975,498.59,85.245,14.831,0.1252,86.375,57.5625,15.7302,44.784,292.05,519.24,42.5029,710.24,12.256,72.2983,710.24,342.96,527.69,82.3425,380.1,0.1292,600.18,83.445,24.4665,73.5789,32.48,4.555,9.579,9.9927,600.18,19.4609,3.9937,2.6004,76.7965,2.6004,0.1293,358.8888,173.8665,11.1263,84.645,0.21,15.9618,342.96,0.1987,173.866,539.16,85.155,57.5625,9.1113,0.1319,20.3177,4.555,573.05,287.9325,0.177,0.1318,4.005,66.2388,500,44.784
81.9975,498.53,85.215,14.8282,0.1252,86.275,57.5625,15.7299,44.646,292.1,519.09,42.444,710.08,12.255,72.2992,710.08,342.96,527.63,82.3125,380.2,0.1293,600.12,83.4975,24.483,73.4632,32.475,4.555,9.577,9.9932,600.12,19.4609,4.0422,2.6004,76.796,2.6004,0.1294,359.5776,173.502,11.1261,84.6375,0.2101,15.9711,342.96,0.1989,173.502,539,85.1325,57.5625,9.1113,0.1319,20.3177,4.555,573.6,287.73,0.1771,0.1318,4.02,66.2387,500,44.646
82.05,498.47,85.215,14.8254,0.1253,86.6,57.6,15.7297,44.484,292.15,518.88,42.3931,710,12.253,72.2997,710,342.93,527.57,82.29,380.25,0.1293,600.06,83.475,24.45,73.347,32.47,4.5525,9.578,9.9931,600.06,19.4611,4.4609,2.6002,76.7962,2.6002,0.1294,358.9577,174.2715,11.126,84.6525,0.2103,15.9805,342.93,0.199,174.272,538.88,85.14,57.5625,9.1108,0.132,20.3176,4.5525,573.6,288.18,0.177,0.1319,4.023,66.2386,500,44.484
82.08,498.41,85.2225,14.8227,0.1254,86.9,57.5625,15.7294,44.172,292.2,518.67,42.3431,709.92,12.252,72.3003,709.92,342.93,527.51,82.245,380.3,0.1294,600,83.4975,24.3675,73.2301,32.465,4.55,9.58,9.993,600,19.4616,4.1391,2.6,76.7967,2.6,0.1296,359.2676,173.745,11.1258,84.6075,0.2106,15.9898,342.93,0.1993,173.74,538.64,85.1175,57.6,9.1102,0.1321,20.3175,4.55,573.3,288.2025,0.1769,0.1321,4.01,66.2385,500,44.172
82.1175,498.35,85.245,14.8199,0.1256,86.15,57.5625,15.7322,43.974,292.25,518.43,42.2978,709.92,12.25,72.3004,709.92,342.9,527.45,82.2225,380.4,0.1295,599.88,83.5125,24.241,73.1126,32.46,4.545,9.586,9.9929,599.88,19.4631,4.2641,2.5998,76.7975,2.5998,0.1297,359.4398,173.6775,11.1256,84.6225,0.2107,15.9991,342.9,0.1995,173.67,538.4,85.1475,57.5625,9.1102,0.1322,20.3174,4.545,573.55,288.2925,0.1766,0.1322,3.99,66.2384,500,43.974
82.155,498.29,85.2375,14.8085,0.1256,86.025,57.525,15.7329,44.004,292.3,518.19,42.2534,709.84,12.249,72.3012,709.84,342.87,527.36,82.2075,380.45,0.1295,599.94,83.5275,24.109,72.9439,32.45,4.545,9.591,9.9928,599.94,19.4629,4.2859,2.5998,76.7977,2.5998,0.1297,358.8199,173.6505,11.1254,84.57,0.2107,16.0085,342.87,0.1995,173.642,538.16,85.185,57.5625,9.1102,0.1323,20.3173,4.545,573.05,287.46,0.1759,0.1322,3.956,66.2391,500,44.004
82.1175,498.23,85.2525,14.8054,0.1256,86.725,57.525,15.7337,44.04,292.35,517.95,42.2099,710,12.247,72.3002,710,342.87,527.3,82.2075,380.55,0.1295,599.94,83.4825,24.054,72.8245,32.445,4.545,9.594,9.9927,599.94,19.4631,4.7656,2.5996,76.7987,2.5996,0.1297,359.7498,173.7855,11.1253,84.5925,0.2106,16.0178,342.87,0.1994,173.782,537.92,85.1775,57.525,9.1102,0.1323,20.3173,4.545,573.55,287.955,0.1753,0.1322,3.903,66.2393,500,44.04
82.14,498.17,85.275,14.8024,0.1256,86.675,57.5625,15.7314,44.022,292.4,517.71,42.1675,710,12.245,72.3002,710,342.87,527.24,82.2375,380.6,0.1295,599.94,83.475,24.043,72.6539,32.435,4.545,9.595,9.9927,599.94,19.4634,4.0328,2.5996,76.7992,2.5996,0.1298,358.7855,174.0825,11.1251,84.6225,0.2107,16.0165,342.87,0.1994,174.076,537.68,85.1925,57.5625,9.1102,0.1323,20.3172,4.545,573.6,287.4825,0.175,0.1322,3.853,66.2394,500,44.022
82.0875,498.11,85.2825,14.7993,0.1257,86.025,57.6,15.7312,43.944,292.5,517.44,42.1297,710,12.242,72.3002,710,342.87,527.18,82.245,380.65,0.1295,599.88,83.4375,24.043,72.5326,32.43,4.5425,9.597,9.9926,599.88,19.4644,4.0219,2.5996,76.7997,2.5996,0.1298,358.8544,174.1365,11.1249,84.5925,0.2108,16.0251,342.87,0.1995,174.146,537.4,85.17,57.6,9.1096,0.1323,20.3171,4.5425,573.65,287.9775,0.1751,0.1322,3.83,66.2396,500,43.944
82.065,498.05,85.335,14.7963,0.1257,86.225,57.5625,15.7309,43.818,292.55,517.2,42.0893,710,12.241,72.3002,710,342.87,527.12,82.2975,380.75,0.1296,599.88,83.43,24.0155,72.3601,32.42,4.5425,9.599,9.9925,599.88,19.4649,4.5266,2.5996,76.8002,2.5996,0.1299,359.8187,174.0825,11.1248,84.555,0.2109,16.0338,342.87,0.1997,174.09,537.16,85.11,57.5625,9.1096,0.1324,20.317,4.5425,573.15,288.0225,0.1753,0.1323,3.834,66.2398,500,43.818
82.0125,497.99,85.35,14.7932,0.1258,86.35,57.525,15.7307,43.68,292.6,516.93,42.0536,709.92,12.239,72.3008,709.92,342.84,527.06,82.2525,380.85,0.1296,599.82,83.4075,23.9605,72.237,32.415,4.54,9.602,9.9932,599.82,19.4661,4.2297,2.5994,76.8015,2.5994,0.1299,359.3365,173.826,11.1246,84.5175,0.211,16.0425,342.84,0.1998,173.824,536.88,85.1325,57.6375,9.1091,0.1324,20.317,4.54,573.45,287.6175,0.1754,0.1324,3.846,66.2399,500,43.68
81.99,497.93,85.335,14.7902,0.1257,86.4,57.5625,15.7304,43.944,292.65,516.72,42.0116,709.92,12.238,72.3009,709.92,342.87,526.97,82.2825,380.9,0.1296,599.88,83.3775,23.8945,72.1133,32.41,4.54,9.606,9.9926,599.88,19.4661,4.0453,2.5994,76.8022,2.5994,0.1299,358.9577,173.7855,11.1282,84.4875,0.2107,16.0511,342.87,0.1995,173.782,536.6,85.1775,57.525,9.1096,0.1324,20.3169,4.54,573.15,288.4725,0.175,0.1323,3.848,66.2401,500,43.944
82.005,497.87,85.32,14.7871,0.1257,86.65,57.6375,15.7302,44.124,292.7,516.54,41.9665,710,12.237,72.3004,710,342.87,526.91,82.2825,380.95,0.1295,600,83.3775,23.933,71.9889,32.405,4.5425,9.605,9.9925,600,19.4651,3.9187,2.6002,76.8,2.6002,0.1298,358.9922,173.88,11.1292,84.4725,0.2106,16.0598,342.87,0.1993,173.88,536.4,85.1775,57.5625,9.1102,0.1323,20.3168,4.5425,573.45,288.1125,0.1744,0.1323,3.82,66.2403,500,44.124
82.05,497.81,85.3275,14.784,0.1256,86.1,57.5625,15.7299,44.232,292.75,516.36,41.9223,710,12.235,72.3004,710,342.87,526.85,82.2825,381,0.1294,600.18,83.4075,24.01,71.8133,32.395,4.545,9.603,9.9924,600.18,19.4629,4.4281,2.6002,76.7997,2.6002,0.1297,359.7842,174.2985,11.1296,84.45,0.2105,16.0685,342.87,0.1992,174.3,536.2,85.1475,57.5625,9.1108,0.1323,20.3167,4.545,573.3,287.8875,0.1743,0.1322,3.784,66.2404,500,44.232
82.02,497.72,85.2975,14.781,0.1256,86.075,57.5625,15.7297,44.226,292.8,516.18,41.8787,710,12.234,72.3004,710,342.9,526.76,82.2675,381.1,0.1294,600.18,83.4525,24.076,71.687,32.39,4.545,9.601,9.9923,600.18,19.4621,3.9609,2.6004,76.7987,2.6004,0.1297,359.7842,173.9745,11.1274,84.4725,0.2105,16.0771,342.9,0.1992,173.978,536,85.1325,57.525,9.1113,0.1322,20.3167,4.545,573.5,288.4275,0.1745,0.1322,3.776,66.2398,500,44.226
82.0575,497.66,85.32,14.7779,0.1256,86.225,57.5625,15.7294,44.196,292.85,516,41.8359,710,12.233,72.3004,710,342.9,526.7,82.23,381.15,0.1294,600.18,83.415,24.109,71.5601,32.385,4.545,9.601,9.9922,600.18,19.4614,3.9656,2.5998,76.8005,2.5998,0.1297,359.061,174.231,11.1272,84.525,0.2106,16.0858,342.9,0.1992,174.23,535.84,85.1625,57.6,9.1108,0.1322,20.3166,4.545,573.25,288.045,0.1749,0.1322,3.797,66.2398,500,44.196
